Local time,Ask,Bid,AskVolume,BidVolume
13.11.2023 06:39:29.115 GMT-0800,169.753,168.83700000000002,0.0132,0.0009
13.11.2023 06:39:29.319 GMT-0800,169.753,168.827,0.0132,0.0132
13.11.2023 06:39:38.186 GMT-0800,169.753,168.917,0.009,0.0009
13.11.2023 06:39:38.280 GMT-0800,169.853,168.917,0.0132,0.0132
13.11.2023 06:39:39.300 GMT-0800,169.853,168.92700000000002,0.0132,0.0009
13.11.2023 06:39:39.525 GMT-0800,169.853,168.917,0.0132,0.0132
13.11.2023 06:39:39.691 GMT-0800,169.853,168.907,0.0132,0.0132
13.11.2023 06:39:45.231 GMT-0800,169.853,168.917,0.0132,0.0009
13.11.2023 06:39:45.383 GMT-0800,169.853,168.907,0.0132,0.0132
13.11.2023 06:39:47.538 GMT-0800,169.853,168.917,0.0132,0.0009
13.11.2023 06:39:47.589 GMT-0800,169.853,168.907,0.0132,0.0132
13.11.2023 06:39:50.348 GMT-0800,170.733,169.107,0.0132,0.0132
13.11.2023 06:39:50.399 GMT-0800,170.673,169.107,0.0132,0.0132
13.11.2023 06:39:50.450 GMT-0800,170.673,169.097,0.0132,0.0132
13.11.2023 06:39:51.036 GMT-0800,170.353,169.23700000000002,0.0009,0.0009
13.11.2023 06:39:51.532 GMT-0800,170.733,169.23700000000002,0.0132,0.0132
13.11.2023 06:39:52.088 GMT-0800,170.22299999999998,169.23700000000002,0.0009,0.0132
13.11.2023 06:39:52.859 GMT-0800,170.733,169.23700000000002,0.0132,0.0132
13.11.2023 06:39:53.120 GMT-0800,170.573,169.23700000000002,0.0009,0.0132
13.11.2023 06:39:53.813 GMT-0800,170.733,169.23700000000002,0.0132,0.0132
13.11.2023 06:39:54.166 GMT-0800,170.373,169.23700000000002,0.0009,0.0132
13.11.2023 06:39:55.136 GMT-0800,170.733,169.23700000000002,0.0132,0.0132
13.11.2023 06:39:58.873 GMT-0800,170.733,169.097,0.0132,0.0132
13.11.2023 06:40:44.627 GMT-0800,170.733,169.167,0.0132,0.0009
13.11.2023 06:40:48.643 GMT-0800,170.733,169.227,0.0132,0.0009
13.11.2023 06:41:14.198 GMT-0800,169.733,169.227,0.0009,0.0132
13.11.2023 06:41:14.307 GMT-0800,169.513,168.827,0.0132,0.0132
13.11.2023 06:41:14.558 GMT-0800,169.513,168.357,0.0132,0.0132
13.11.2023 06:41:14.885 GMT-0800,169.513,168.86700000000002,0.0132,0.0009
13.11.2023 06:41:18.864 GMT-0800,169.513,168.877,0.0132,0.0009
13.11.2023 06:41:18.965 GMT-0800,169.513,168.86700000000002,0.0132,0.0132
13.11.2023 06:41:19.270 GMT-0800,169.513,168.357,0.0132,0.0132
13.11.2023 06:41:23.612 GMT-0800,169.513,169.047,0.0132,0.0009
13.11.2023 06:41:24.465 GMT-0800,170.733,168.967,0.0132,0.0132
13.11.2023 06:41:24.635 GMT-0800,170.503,169.14700000000002,0.0132,0.0009
13.11.2023 06:41:25.025 GMT-0800,169.94299999999998,169.14700000000002,0.0009,0.0132
13.11.2023 06:41:25.271 GMT-0800,169.94299999999998,168.547,0.0132,0.0132
13.11.2023 06:41:25.369 GMT-0800,169.94299999999998,169.227,0.0132,0.0009
13.11.2023 06:41:26.083 GMT-0800,170.733,169.127,0.0132,0.0132
13.11.2023 06:41:26.134 GMT-0800,170.603,169.127,0.0132,0.0132
13.11.2023 06:41:26.242 GMT-0800,170.603,169.377,0.0132,0.0132
13.11.2023 06:41:29.364 GMT-0800,170.603,168.757,0.0132,0.0132
13.11.2023 06:41:39.991 GMT-0800,170.603,168.76700000000002,0.0132,0.0009
13.11.2023 06:41:40.102 GMT-0800,170.603,168.757,0.0132,0.0132
13.11.2023 06:41:49.765 GMT-0800,170.603,168.76700000000002,0.0132,0.0009
13.11.2023 06:41:49.866 GMT-0800,170.603,168.757,0.0132,0.0132
13.11.2023 06:41:50.873 GMT-0800,170.603,168.76700000000002,0.0132,0.0009
13.11.2023 06:41:51.079 GMT-0800,170.603,168.757,0.0132,0.0132
13.11.2023 06:42:15.575 GMT-0800,170.603,168.76700000000002,0.0132,0.0009
13.11.2023 06:42:15.676 GMT-0800,170.603,168.757,0.0132,0.0132
13.11.2023 06:42:21.703 GMT-0800,170.603,168.76700000000002,0.0132,0.0009
13.11.2023 06:42:21.809 GMT-0800,170.603,168.757,0.0132,0.0132
13.11.2023 06:42:25.292 GMT-0800,170.603,168.76700000000002,0.0132,0.0009
13.11.2023 06:42:25.394 GMT-0800,170.603,168.757,0.0132,0.0132
13.11.2023 06:42:26.001 GMT-0800,170.603,168.76700000000002,0.0132,0.0009
13.11.2023 06:42:26.179 GMT-0800,170.603,168.757,0.0132,0.0132
13.11.2023 06:42:29.551 GMT-0800,170.613,168.747,0.0132,0.0132
13.11.2023 06:42:29.606 GMT-0800,170.603,168.827,0.0009,0.0009
13.11.2023 06:42:33.496 GMT-0800,170.603,168.747,0.0132,0.0132
13.11.2023 06:42:33.651 GMT-0800,170.603,168.787,0.0132,0.0009
13.11.2023 06:42:34.326 GMT-0800,170.603,168.797,0.0132,0.0009
13.11.2023 06:42:34.427 GMT-0800,170.603,168.787,0.0132,0.0132
13.11.2023 06:42:37.015 GMT-0800,170.603,169.717,0.009,0.0009
13.11.2023 06:42:37.067 GMT-0800,170.613,169.717,0.0132,0.0132
13.11.2023 06:42:37.625 GMT-0800,170.613,169.86700000000002,0.0132,0.0009
13.11.2023 06:42:37.676 GMT-0800,170.613,168.80700000000002,0.0132,0.0132
13.11.2023 06:42:37.727 GMT-0800,170.613,169.417,0.0132,0.0132
13.11.2023 06:42:40.003 GMT-0800,170.613,168.747,0.0132,0.0132
13.11.2023 06:42:40.054 GMT-0800,170.613,169.377,0.0132,0.0009
13.11.2023 06:42:41.516 GMT-0800,170.573,169.377,0.0009,0.0132
13.11.2023 06:42:41.740 GMT-0800,170.523,169.377,0.0009,0.0132
13.11.2023 06:42:45.091 GMT-0800,170.47299999999998,169.377,0.0009,0.0132
13.11.2023 06:42:45.478 GMT-0800,170.47299999999998,168.747,0.0132,0.0132
13.11.2023 06:42:45.683 GMT-0800,170.47299999999998,169.33700000000002,0.0132,0.0009
13.11.2023 06:43:04.936 GMT-0800,170.053,169.657,0.0009,0.0009
13.11.2023 06:43:10.119 GMT-0800,170.053,169.097,0.0132,0.0132
13.11.2023 06:43:49.467 GMT-0800,170.053,169.907,0.009,0.0009
13.11.2023 06:43:49.518 GMT-0800,170.583,169.907,0.0132,0.0132
13.11.2023 06:43:51.417 GMT-0800,170.583,169.17700000000002,0.0132,0.0132
13.11.2023 06:44:02.736 GMT-0800,170.393,169.17700000000002,0.0009,0.0132
13.11.2023 06:44:02.887 GMT-0800,170.583,169.167,0.0132,0.0132
13.11.2023 06:44:04.217 GMT-0800,170.203,169.167,0.0009,0.0132
13.11.2023 06:44:05.937 GMT-0800,170.203,169.55700000000002,0.0132,0.0009
13.11.2023 06:44:08.328 GMT-0800,170.583,169.55700000000002,0.0132,0.0132
13.11.2023 06:44:09.130 GMT-0800,170.533,169.447,0.0132,0.0132
13.11.2023 06:44:10.064 GMT-0800,169.873,169.447,0.0009,0.0132
13.11.2023 06:44:46.582 GMT-0800,169.873,169.23700000000002,0.0132,0.0132
13.11.2023 06:45:02.204 GMT-0800,169.873,169.08700000000002,0.0132,0.0132
13.11.2023 06:45:02.607 GMT-0800,169.873,169.26700000000002,0.0132,0.0009
13.11.2023 06:45:06.623 GMT-0800,169.873,169.08700000000002,0.0132,0.0132
13.11.2023 06:45:07.191 GMT-0800,169.873,169.327,0.0132,0.0009
13.11.2023 06:45:08.520 GMT-0800,169.623,169.327,0.0009,0.009
13.11.2023 06:45:08.622 GMT-0800,169.623,168.747,0.0132,0.0132
13.11.2023 06:45:08.831 GMT-0800,169.623,169.217,0.0132,0.0009
13.11.2023 06:45:26.957 GMT-0800,169.623,168.757,0.0132,0.0132
13.11.2023 06:45:27.089 GMT-0800,169.623,168.747,0.0132,0.0132
13.11.2023 06:45:27.139 GMT-0800,169.623,169.227,0.0132,0.0009
13.11.2023 06:45:30.106 GMT-0800,169.623,169.23700000000002,0.0132,0.0009
13.11.2023 06:45:30.471 GMT-0800,169.623,169.227,0.0132,0.0132
13.11.2023 06:45:42.939 GMT-0800,169.623,168.747,0.0132,0.0132
13.11.2023 06:45:43.385 GMT-0800,169.623,169.247,0.0132,0.0009
13.11.2023 06:46:00.119 GMT-0800,169.793,168.757,0.0132,0.0132
13.11.2023 06:46:00.220 GMT-0800,169.793,168.747,0.0132,0.0132
13.11.2023 06:46:11.983 GMT-0800,169.743,169.247,0.0009,0.0009
13.11.2023 06:46:13.442 GMT-0800,169.813,168.757,0.0132,0.0132
13.11.2023 06:46:13.493 GMT-0800,169.813,168.80700000000002,0.0132,0.0132
13.11.2023 06:46:13.609 GMT-0800,169.813,169.45700000000002,0.0132,0.0009
13.11.2023 06:46:13.711 GMT-0800,170.423,169.467,0.0132,0.0132
13.11.2023 06:46:14.150 GMT-0800,170.583,169.467,0.0132,0.0132
13.11.2023 06:46:14.723 GMT-0800,170.583,169.247,0.0132,0.0132
13.11.2023 06:46:26.401 GMT-0800,170.19299999999998,169.247,0.0009,0.0132
13.11.2023 06:46:29.415 GMT-0800,170.573,169.627,0.009,0.0132
13.11.2023 06:46:29.465 GMT-0800,170.583,169.627,0.0132,0.0132
