Local time,Ask,Bid,AskVolume,BidVolume
13.11.2023 06:30:45.086 GMT-0800,145.903,145.83700000000002,0.12,0.12
13.11.2023 06:30:45.687 GMT-0800,145.903,145.857,0.12,0.0009
13.11.2023 06:30:45.885 GMT-0800,145.894,145.856,0.0009,0.09
13.11.2023 06:30:45.936 GMT-0800,145.903,145.847,0.12,0.12
13.11.2023 06:30:45.989 GMT-0800,145.903,145.857,0.12,0.0009
13.11.2023 06:30:46.090 GMT-0800,145.903,145.847,0.12,0.12
13.11.2023 06:30:46.141 GMT-0800,145.893,145.847,0.12,0.12
13.11.2023 06:30:46.263 GMT-0800,145.903,145.857,0.12,0.09
13.11.2023 06:30:46.314 GMT-0800,145.903,145.847,0.12,0.12
13.11.2023 06:30:46.385 GMT-0800,145.894,145.846,0.0009,0.12
13.11.2023 06:30:46.752 GMT-0800,145.903,145.83700000000002,0.12,0.12
13.11.2023 06:30:46.803 GMT-0800,145.894,145.836,0.0009,0.12
13.11.2023 06:30:46.854 GMT-0800,145.903,145.83700000000002,0.12,0.12
13.11.2023 06:30:47.195 GMT-0800,145.964,145.846,0.12,0.0009
13.11.2023 06:30:47.246 GMT-0800,145.893,145.827,0.12,0.12
13.11.2023 06:30:47.297 GMT-0800,145.91299999999998,145.827,0.12,0.12
13.11.2023 06:30:47.398 GMT-0800,145.914,145.836,0.12,0.0009
13.11.2023 06:30:47.606 GMT-0800,145.893,145.83700000000002,0.0009,0.12
13.11.2023 06:30:48.091 GMT-0800,145.934,145.836,0.12,0.0009
13.11.2023 06:30:48.142 GMT-0800,145.934,145.836,0.12,0.12
13.11.2023 06:30:48.427 GMT-0800,145.934,145.826,0.12,0.12
13.11.2023 06:30:49.213 GMT-0800,145.934,145.836,0.12,0.0009
13.11.2023 06:30:49.264 GMT-0800,145.933,145.827,0.12,0.12
13.11.2023 06:30:50.361 GMT-0800,145.934,145.836,0.12,0.0009
13.11.2023 06:30:51.321 GMT-0800,145.894,145.836,0.0009,0.12
13.11.2023 06:30:51.837 GMT-0800,145.893,145.827,0.12,0.12
13.11.2023 06:30:51.889 GMT-0800,145.893,145.83700000000002,0.12,0.0009
13.11.2023 06:30:52.267 GMT-0800,145.893,145.827,0.12,0.12
13.11.2023 06:30:52.319 GMT-0800,145.893,145.83700000000002,0.12,0.0009
13.11.2023 06:30:52.370 GMT-0800,145.893,145.827,0.12,0.12
13.11.2023 06:30:52.438 GMT-0800,145.894,145.836,0.12,0.0009
13.11.2023 06:30:53.243 GMT-0800,145.893,145.827,0.12,0.12
13.11.2023 06:30:53.869 GMT-0800,145.874,145.776,0.12,0.12
13.11.2023 06:30:55.279 GMT-0800,145.873,145.787,0.12,0.0009
13.11.2023 06:30:55.330 GMT-0800,145.873,145.77700000000002,0.12,0.12
13.11.2023 06:30:55.480 GMT-0800,145.874,145.786,0.12,0.0009
